SubjectID,VideoID,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,Label
1.0,4.0,66.0,48.0,52.0,227000.0,146000.0,44400.0,58800.0,34600.0,46700.0,12600.0,15400.0,1.0
3.0,7.0,67.0,43.0,5.0,1390000.0,80300.0,12700.0,10500.0,20500.0,6580.0,6790.0,1830.0,1.0
6.0,4.0,0.0,0.0,-1410.0,976000.0,995000.0,91100.0,15000.0,139000.0,208000.0,82800.0,73400.0,1.0
1.0,7.0,40.0,64.0,27.0,274000.0,88300.0,8360.0,6080.0,10200.0,6620.0,1810.0,789.0,0.0
6.0,1.0,0.0,0.0,-2050.0,255000.0,176000.0,17800.0,9610.0,8530.0,262000.0,289000.0,26000.0,0.0
2.0,1.0,44.0,63.0,34.0,16600.0,24000.0,4950.0,10300.0,4540.0,8030.0,4320.0,2200.0,1.0
4.0,1.0,20.0,48.0,33.0,389000.0,46300.0,15300.0,5970.0,4750.0,2500.0,1010.0,576.0,1.0
6.0,3.0,0.0,0.0,-2050.0,899000.0,418000.0,104000.0,130000.0,40400.0,89900.0,32300.0,91800.0,1.0
6.0,4.0,0.0,0.0,-2050.0,1060000.0,409000.0,50300.0,45300.0,45000.0,148000.0,101000.0,43900.0,1.0
9.0,1.0,43.0,51.0,252.0,74700.0,694.0,4520.0,4910.0,1010.0,10700.0,734.0,384.0,0.0
2.0,4.0,53.0,75.0,7.0,5950.0,8500.0,7620.0,11000.0,4780.0,8890.0,6730.0,3940.0,1.0
7.0,8.0,53.0,8.0,29.0,2840000.0,153000.0,45900.0,53900.0,31600.0,31400.0,30000.0,32500.0,0.0
6.0,4.0,0.0,0.0,2050.0,351000.0,202000.0,69900.0,45300.0,30700.0,409000.0,454000.0,114000.0,1.0
6.0,5.0,0.0,0.0,-2050.0,948000.0,67300.0,23700.0,34200.0,10400.0,16200.0,26900.0,20000.0,0.0
9.0,0.0,20.0,64.0,-8.0,619000.0,33200.0,40000.0,24600.0,5930.0,19500.0,3930.0,2010.0,1.0
2.0,8.0,70.0,75.0,112.0,6910.0,6870.0,3080.0,15600.0,15700.0,7290.0,1690.0,2980.0,1.0
2.0,8.0,60.0,70.0,28.0,5810.0,6300.0,1480.0,5900.0,9780.0,6160.0,2150.0,4100.0,1.0
1.0,3.0,8.0,10.0,99.0,82800.0,32500.0,3560.0,1050.0,2260.0,2450.0,2090.0,446.0,1.0
4.0,0.0,66.0,66.0,22.0,6290.0,2730.0,1150.0,5570.0,2350.0,3200.0,3420.0,1910.0,0.0
3.0,6.0,56.0,41.0,44.0,967000.0,365000.0,119000.0,87600.0,66900.0,41700.0,34300.0,8710.0,1.0
0.0,0.0,24.0,91.0,108.0,946000.0,135000.0,32200.0,10800.0,4270.0,14100.0,42200.0,7150.0,0.0
5.0,8.0,47.0,64.0,-102.0,966000.0,10600.0,14000.0,23600.0,3130.0,3440.0,2670.0,557.0,1.0
1.0,5.0,48.0,48.0,8.0,182000.0,73200.0,25900.0,19000.0,21700.0,6100.0,4750.0,3840.0,0.0
8.0,5.0,67.0,50.0,106.0,2580000.0,623000.0,319000.0,128000.0,110000.0,164000.0,50700.0,9830.0,1.0
9.0,8.0,56.0,56.0,84.0,716000.0,43600.0,10300.0,10600.0,8360.0,11000.0,15600.0,6860.0,1.0
6.0,2.0,0.0,0.0,-2050.0,77400.0,55600.0,4370.0,6890.0,8970.0,171000.0,89600.0,30100.0,0.0
2.0,4.0,54.0,90.0,54.0,4490.0,16500.0,17400.0,17300.0,10900.0,26700.0,11900.0,5660.0,1.0
2.0,4.0,77.0,63.0,21.0,20900.0,21100.0,11600.0,8520.0,16000.0,22500.0,11300.0,3970.0,1.0
4.0,2.0,67.0,77.0,27.0,5610.0,20200.0,11600.0,15700.0,9550.0,11500.0,4810.0,5240.0,1.0
2.0,2.0,69.0,87.0,41.0,9630.0,4280.0,7480.0,722.0,1220.0,8290.0,2160.0,2120.0,0.0
2.0,3.0,37.0,53.0,-2.0,7140.0,19200.0,7480.0,7380.0,9320.0,2630.0,3850.0,1300.0,0.0
0.0,7.0,37.0,29.0,35.0,266000.0,83700.0,17100.0,5370.0,2810.0,18000.0,6890.0,9070.0,0.0
4.0,0.0,54.0,66.0,-536.0,782000.0,138000.0,48100.0,7580.0,14000.0,11400.0,19700.0,16000.0,0.0
9.0,2.0,51.0,26.0,54.0,548000.0,80800.0,10000.0,10800.0,12900.0,40700.0,6360.0,517.0,0.0
8.0,3.0,60.0,70.0,83.0,44300.0,31700.0,34600.0,4100.0,11100.0,4500.0,4280.0,6410.0,0.0
4.0,7.0,35.0,10.0,-81.0,159000.0,96700.0,8200.0,13000.0,22600.0,29600.0,11100.0,15900.0,1.0
7.0,7.0,30.0,50.0,42.0,671000.0,69900.0,45100.0,19000.0,12300.0,30600.0,19700.0,25100.0,1.0
4.0,0.0,64.0,40.0,24.0,502000.0,327000.0,25000.0,10700.0,16500.0,22300.0,10300.0,7090.0,0.0
8.0,1.0,47.0,64.0,51.0,1900000.0,276000.0,28400.0,38300.0,10800.0,23000.0,18200.0,10500.0,0.0
2.0,4.0,69.0,91.0,145.0,9560.0,9650.0,16200.0,6290.0,7970.0,39600.0,31600.0,10700.0,1.0
1.0,4.0,27.0,60.0,221.0,982000.0,218000.0,79300.0,22200.0,30500.0,16900.0,8080.0,3540.0,1.0
3.0,9.0,38.0,54.0,-19.0,2300000.0,1410000.0,288000.0,99800.0,56400.0,209000.0,49000.0,29600.0,1.0
6.0,9.0,0.0,0.0,2050.0,573000.0,159000.0,170000.0,86500.0,43600.0,59000.0,63700.0,77800.0,0.0
9.0,8.0,41.0,50.0,-11.0,1360000.0,45100.0,13500.0,47900.0,4790.0,15600.0,28000.0,7020.0,1.0
0.0,2.0,54.0,53.0,99.0,247000.0,8310.0,548.0,2580.0,1210.0,6680.0,3120.0,694.0,1.0
0.0,8.0,54.0,4.0,24.0,698000.0,182000.0,3410.0,4990.0,12800.0,16300.0,29700.0,5860.0,1.0
8.0,3.0,47.0,44.0,324.0,2070000.0,40600.0,23900.0,3850.0,20700.0,22500.0,11100.0,10600.0,0.0
3.0,8.0,66.0,67.0,64.0,1330000.0,268000.0,108000.0,36000.0,34800.0,21000.0,9810.0,8580.0,1.0
2.0,3.0,53.0,67.0,37.0,4590.0,9080.0,3800.0,9530.0,3360.0,4900.0,895.0,2260.0,0.0
1.0,4.0,41.0,41.0,18.0,343000.0,72600.0,16600.0,5330.0,18900.0,12300.0,12000.0,4020.0,1.0
7.0,6.0,50.0,54.0,91.0,485000.0,333000.0,25700.0,20700.0,31800.0,37400.0,21900.0,16100.0,0.0
0.0,2.0,43.0,64.0,55.0,1140000.0,402000.0,46200.0,76000.0,7970.0,45700.0,38200.0,25100.0,1.0
4.0,0.0,91.0,43.0,52.0,19700.0,31500.0,4210.0,3160.0,4730.0,16300.0,11400.0,3890.0,0.0
3.0,3.0,0.0,0.0,49.0,876000.0,163000.0,281000.0,13200.0,66000.0,24400.0,24500.0,3710.0,0.0
1.0,3.0,1.0,38.0,-72.0,1380000.0,1260000.0,138000.0,79300.0,40700.0,85900.0,12300.0,5820.0,1.0
3.0,7.0,48.0,35.0,28.0,542000.0,56500.0,1590.0,2930.0,4520.0,808.0,466.0,618.0,1.0
1.0,0.0,54.0,60.0,90.0,380000.0,210000.0,30800.0,5780.0,10200.0,16200.0,2080.0,4560.0,0.0
8.0,9.0,60.0,47.0,-57.0,1390000.0,63500.0,27000.0,16300.0,11200.0,20800.0,6130.0,2950.0,1.0
6.0,2.0,0.0,0.0,-2050.0,20800.0,34800.0,3350.0,14500.0,14900.0,53400.0,17100.0,36200.0,0.0
8.0,4.0,21.0,53.0,92.0,567000.0,287000.0,45400.0,9840.0,7500.0,9910.0,5330.0,3240.0,1.0
3.0,1.0,64.0,67.0,-11.0,1100000.0,39700.0,49000.0,56900.0,24400.0,15700.0,7360.0,9700.0,0.0
5.0,2.0,56.0,83.0,2.0,1750000.0,144000.0,29900.0,31200.0,21000.0,19200.0,7470.0,5290.0,1.0
6.0,7.0,0.0,0.0,2050.0,1980000.0,54500.0,110000.0,95700.0,58000.0,166000.0,102000.0,111000.0,0.0
6.0,9.0,0.0,0.0,2050.0,197000.0,101000.0,30900.0,227000.0,49500.0,162000.0,133000.0,110000.0,0.0
8.0,5.0,26.0,54.0,160.0,1190000.0,1130000.0,634000.0,119000.0,66200.0,54500.0,41600.0,19000.0,1.0
7.0,3.0,4.0,78.0,91.0,3320000.0,1290000.0,124000.0,155000.0,72100.0,43400.0,53400.0,23900.0,1.0
0.0,4.0,30.0,57.0,121.0,1870000.0,204000.0,64600.0,12000.0,34800.0,18300.0,33600.0,17600.0,0.0
2.0,4.0,83.0,51.0,1.0,5210.0,19300.0,6830.0,13400.0,14200.0,20800.0,11200.0,3650.0,1.0
5.0,2.0,60.0,87.0,37.0,1830000.0,705000.0,308000.0,264000.0,144000.0,141000.0,109000.0,14000.0,1.0
3.0,4.0,20.0,61.0,3.0,403000.0,550000.0,47700.0,87400.0,19800.0,13700.0,11400.0,4430.0,1.0
8.0,3.0,66.0,48.0,2.0,3180000.0,303000.0,11900.0,37300.0,16000.0,22000.0,11000.0,13600.0,0.0
6.0,1.0,0.0,0.0,-2050.0,323000.0,113000.0,120000.0,57500.0,20800.0,466000.0,174000.0,76300.0,0.0
3.0,5.0,41.0,43.0,-1.0,869000.0,506000.0,16100.0,26500.0,32200.0,13400.0,12600.0,9060.0,0.0
4.0,6.0,43.0,50.0,26.0,28600.0,16600.0,9790.0,21000.0,6750.0,8180.0,5240.0,5100.0,1.0
4.0,6.0,30.0,64.0,57.0,1840000.0,136000.0,154000.0,67200.0,55700.0,29300.0,46600.0,24400.0,1.0
8.0,7.0,70.0,48.0,3.0,283000.0,16600.0,12200.0,8990.0,9390.0,23700.0,10200.0,6460.0,0.0
7.0,2.0,80.0,60.0,25.0,48600.0,8450.0,5890.0,8380.0,10300.0,15300.0,10600.0,18800.0,0.0
2.0,0.0,77.0,34.0,37.0,8760.0,8880.0,1610.0,4490.0,2410.0,4430.0,2900.0,1020.0,0.0
3.0,3.0,0.0,0.0,119.0,1670000.0,31100.0,6130.0,7950.0,3340.0,33200.0,16900.0,318.0,0.0
9.0,0.0,13.0,38.0,402.0,2900000.0,998000.0,119000.0,128000.0,10500.0,175000.0,52400.0,9340.0,1.0
6.0,0.0,0.0,0.0,1920.0,1250000.0,98400.0,125000.0,74500.0,45700.0,76800.0,70700.0,95600.0,1.0
4.0,1.0,14.0,29.0,28.0,1180000.0,101000.0,4630.0,11600.0,6520.0,5700.0,5930.0,8940.0,1.0
6.0,6.0,0.0,0.0,2050.0,237000.0,118000.0,5890.0,6610.0,44000.0,12200.0,22600.0,11700.0,1.0
8.0,7.0,43.0,41.0,-6.0,2010000.0,957000.0,55400.0,65900.0,31700.0,16800.0,31600.0,12000.0,0.0
9.0,0.0,50.0,53.0,-86.0,59400.0,27700.0,1310.0,6230.0,3170.0,12200.0,3630.0,367.0,1.0
5.0,3.0,29.0,47.0,-8.0,1020000.0,471000.0,115000.0,30300.0,30600.0,9120.0,6000.0,4430.0,1.0
1.0,8.0,29.0,60.0,57.0,119000.0,72000.0,48700.0,18900.0,22900.0,9110.0,5840.0,3540.0,0.0
8.0,1.0,53.0,83.0,192.0,20300.0,20500.0,20600.0,10500.0,5390.0,10100.0,5700.0,3000.0,0.0
3.0,4.0,4.0,24.0,149.0,236000.0,186000.0,22100.0,5600.0,10600.0,6810.0,2580.0,4730.0,1.0
9.0,5.0,54.0,4.0,81.0,482000.0,30300.0,1900.0,5760.0,915.0,4610.0,11700.0,2190.0,1.0
3.0,8.0,64.0,74.0,80.0,834000.0,39300.0,26000.0,12400.0,10400.0,7090.0,3770.0,1540.0,1.0
5.0,4.0,54.0,67.0,-82.0,257000.0,13200.0,14800.0,4470.0,2200.0,2410.0,1730.0,332.0,0.0
6.0,2.0,0.0,0.0,2050.0,259000.0,168000.0,11100.0,5080.0,37100.0,252000.0,307000.0,50000.0,0.0
4.0,6.0,34.0,56.0,54.0,1240.0,19300.0,5490.0,6330.0,8490.0,4390.0,3620.0,9050.0,1.0
7.0,6.0,48.0,57.0,26.0,674000.0,140000.0,7250.0,36600.0,25800.0,35700.0,20200.0,25500.0,0.0
8.0,8.0,48.0,44.0,118.0,1120000.0,109000.0,35700.0,42000.0,12400.0,23000.0,16700.0,24600.0,1.0
6.0,4.0,0.0,0.0,2050.0,679000.0,397000.0,44600.0,46500.0,42600.0,240000.0,143000.0,36100.0,1.0
2.0,8.0,61.0,67.0,76.0,4040.0,17900.0,10400.0,18100.0,9190.0,4910.0,2170.0,1310.0,1.0
4.0,2.0,56.0,54.0,1350.0,1160000.0,36400.0,10900.0,5210.0,6880.0,2890.0,432.0,631.0,1.0
2.0,0.0,64.0,24.0,4.0,7180.0,8810.0,1020.0,1440.0,10100.0,7430.0,1980.0,2540.0,0.0
1.0,0.0,38.0,75.0,-61.0,484000.0,111000.0,22900.0,9940.0,4200.0,4730.0,1240.0,788.0,0.0
2.0,4.0,13.0,47.0,7.0,3510.0,24200.0,9970.0,12000.0,32500.0,17000.0,5050.0,8450.0,1.0
5.0,5.0,67.0,74.0,-14.0,63500.0,15500.0,2790.0,792.0,614.0,1010.0,684.0,152.0,1.0
3.0,0.0,34.0,66.0,-85.0,202000.0,18200.0,13400.0,12700.0,5350.0,4440.0,3070.0,571.0,0.0
7.0,7.0,40.0,37.0,109.0,1410000.0,134000.0,44500.0,23100.0,27700.0,93900.0,68700.0,28300.0,1.0
7.0,8.0,70.0,40.0,74.0,253000.0,254000.0,98700.0,10700.0,16800.0,88800.0,22100.0,19700.0,0.0
4.0,0.0,57.0,30.0,11.0,210000.0,12500.0,1220.0,1190.0,1570.0,3470.0,1040.0,919.0,0.0
9.0,4.0,40.0,54.0,-151.0,833000.0,113000.0,49800.0,10400.0,11800.0,5030.0,12100.0,1690.0,1.0
2.0,4.0,74.0,50.0,21.0,28500.0,14100.0,8810.0,19200.0,8040.0,16700.0,6470.0,16700.0,1.0
9.0,1.0,35.0,66.0,-138.0,723000.0,151000.0,100000.0,166000.0,86300.0,87300.0,56800.0,10700.0,0.0
6.0,4.0,0.0,0.0,-2050.0,465000.0,165000.0,102000.0,62400.0,32100.0,216000.0,363000.0,79500.0,1.0
6.0,8.0,0.0,0.0,1930.0,1120000.0,502000.0,145000.0,99300.0,44200.0,136000.0,59300.0,64700.0,1.0
1.0,2.0,30.0,56.0,-13.0,53800.0,86400.0,4400.0,15600.0,2530.0,3190.0,1470.0,797.0,1.0
7.0,8.0,44.0,54.0,64.0,450000.0,191000.0,64100.0,6420.0,23700.0,17800.0,31500.0,13500.0,0.0
3.0,1.0,83.0,37.0,-25.0,36800.0,8140.0,908.0,2240.0,4210.0,3930.0,1030.0,1070.0,0.0
4.0,5.0,66.0,53.0,26.0,26000.0,25700.0,10100.0,11100.0,5350.0,14200.0,5920.0,3910.0,0.0
6.0,1.0,0.0,0.0,2050.0,303000.0,267000.0,83900.0,29800.0,43700.0,255000.0,379000.0,52500.0,0.0
2.0,4.0,60.0,60.0,49.0,2430.0,21100.0,1760.0,5850.0,12200.0,24900.0,8300.0,7990.0,1.0
6.0,3.0,0.0,0.0,-2050.0,530000.0,85200.0,22200.0,25300.0,29600.0,35800.0,20600.0,13200.0,1.0
2.0,5.0,84.0,80.0,-65.0,9800.0,3000.0,2660.0,13900.0,15500.0,6370.0,11500.0,4030.0,1.0
2.0,6.0,60.0,74.0,22.0,15100.0,6110.0,22300.0,7620.0,8120.0,5290.0,2310.0,2540.0,0.0
4.0,2.0,60.0,75.0,67.0,3730.0,6800.0,1940.0,2620.0,3740.0,3570.0,1600.0,2370.0,1.0
0.0,3.0,44.0,61.0,72.0,1140000.0,232000.0,65500.0,38700.0,15000.0,128000.0,66800.0,27800.0,0.0
2.0,8.0,57.0,53.0,39.0,6890.0,6410.0,2090.0,2290.0,3070.0,5870.0,2330.0,1510.0,1.0
5.0,4.0,37.0,29.0,-44.0,2980000.0,499000.0,99100.0,64200.0,34300.0,69100.0,26200.0,8380.0,0.0
2.0,9.0,30.0,63.0,22.0,16900.0,14200.0,5110.0,8340.0,16500.0,3120.0,4660.0,1230.0,0.0
3.0,7.0,78.0,61.0,-237.0,373000.0,597000.0,20500.0,15800.0,10900.0,40100.0,12600.0,10900.0,1.0
7.0,0.0,40.0,48.0,-34.0,1530000.0,219000.0,51400.0,50500.0,67000.0,97500.0,61600.0,31400.0,1.0
0.0,0.0,51.0,64.0,327.0,656000.0,90900.0,51700.0,12100.0,10200.0,12400.0,17900.0,12200.0,0.0
7.0,4.0,56.0,63.0,-39.0,25000.0,17100.0,14800.0,20700.0,18000.0,12300.0,14600.0,8950.0,1.0
4.0,3.0,88.0,51.0,55.0,3660.0,6210.0,12700.0,4180.0,6870.0,3900.0,11800.0,7320.0,1.0
2.0,0.0,60.0,37.0,-12.0,16500.0,39000.0,1520.0,7380.0,6850.0,4030.0,2160.0,1510.0,0.0
3.0,9.0,34.0,29.0,-82.0,1220000.0,922000.0,101000.0,30400.0,32400.0,99200.0,55500.0,15700.0,1.0
9.0,5.0,30.0,69.0,23.0,601000.0,127000.0,60600.0,21600.0,11300.0,19200.0,16400.0,5800.0,1.0
9.0,1.0,75.0,40.0,-780.0,857000.0,27900.0,19700.0,18700.0,4040.0,7070.0,8560.0,1260.0,0.0
4.0,6.0,38.0,53.0,-4.0,364000.0,79000.0,22400.0,8460.0,9730.0,13700.0,2850.0,5900.0,1.0
0.0,2.0,38.0,51.0,-83.0,1860000.0,83700.0,21000.0,12800.0,8270.0,18700.0,9620.0,4920.0,1.0
7.0,1.0,69.0,47.0,17.0,527000.0,55900.0,3530.0,2280.0,5050.0,4570.0,2390.0,2130.0,1.0
5.0,9.0,43.0,50.0,145.0,56300.0,13800.0,2900.0,2270.0,2150.0,2270.0,637.0,362.0,0.0
8.0,7.0,74.0,48.0,36.0,404000.0,30200.0,5080.0,10600.0,21000.0,15600.0,8780.0,9920.0,0.0
8.0,4.0,17.0,57.0,67.0,1850000.0,139000.0,149000.0,70100.0,23100.0,12700.0,4550.0,5090.0,1.0
6.0,9.0,0.0,0.0,-2050.0,586000.0,133000.0,20700.0,27300.0,31600.0,19200.0,16800.0,6270.0,0.0
7.0,9.0,69.0,66.0,77.0,789000.0,15000.0,11700.0,13500.0,11000.0,37100.0,15500.0,15200.0,0.0
4.0,4.0,53.0,64.0,60.0,13100.0,25200.0,8080.0,4810.0,9180.0,6190.0,7650.0,5250.0,0.0
4.0,2.0,56.0,54.0,-11.0,132000.0,58900.0,5550.0,5990.0,4520.0,5860.0,2330.0,1210.0,1.0
3.0,0.0,23.0,53.0,-28.0,2300000.0,220000.0,132000.0,88000.0,27400.0,44200.0,26700.0,4230.0,0.0
1.0,1.0,51.0,81.0,92.0,371000.0,27300.0,7590.0,39800.0,7620.0,17200.0,4130.0,2650.0,1.0
4.0,4.0,77.0,91.0,-3.0,260000.0,13400.0,9420.0,9910.0,12000.0,15100.0,7100.0,7900.0,0.0
5.0,4.0,38.0,64.0,224.0,282000.0,166000.0,12400.0,58800.0,9220.0,9900.0,7470.0,1730.0,0.0
5.0,3.0,38.0,44.0,60.0,922000.0,427000.0,38500.0,19800.0,18400.0,21400.0,28000.0,5270.0,1.0
3.0,1.0,64.0,75.0,102.0,113000.0,180000.0,32500.0,61800.0,25800.0,13100.0,10200.0,9600.0,0.0
3.0,2.0,70.0,66.0,57.0,1130000.0,198000.0,161000.0,22300.0,22200.0,26400.0,10100.0,8160.0,0.0
3.0,6.0,23.0,29.0,81.0,573000.0,161000.0,30400.0,7750.0,20900.0,4850.0,1310.0,2610.0,1.0
7.0,8.0,41.0,57.0,48.0,77700.0,13700.0,3040.0,2210.0,340.0,1460.0,818.0,2070.0,0.0
7.0,0.0,37.0,34.0,181.0,395000.0,111000.0,6750.0,13600.0,20600.0,74700.0,17800.0,20600.0,1.0
1.0,4.0,26.0,47.0,23.0,520000.0,286000.0,28100.0,25200.0,13200.0,11500.0,6280.0,1590.0,1.0
5.0,6.0,54.0,77.0,197.0,210000.0,26900.0,51000.0,8740.0,6810.0,7250.0,4080.0,1600.0,1.0
7.0,5.0,1.0,56.0,138.0,608000.0,115000.0,17400.0,31700.0,32700.0,17300.0,76900.0,18800.0,1.0
4.0,5.0,69.0,63.0,234.0,2810.0,20900.0,2850.0,8920.0,6020.0,11200.0,9980.0,3790.0,0.0
1.0,8.0,37.0,61.0,-154.0,730000.0,395000.0,24000.0,28000.0,62500.0,16600.0,8370.0,6130.0,0.0
4.0,8.0,54.0,57.0,946.0,31400.0,56200.0,58600.0,76500.0,48800.0,40500.0,11200.0,12900.0,1.0
6.0,4.0,0.0,0.0,-2050.0,804000.0,137000.0,25800.0,73000.0,42400.0,340000.0,482000.0,107000.0,1.0
1.0,6.0,44.0,66.0,-154.0,274000.0,148000.0,44700.0,9830.0,13400.0,3330.0,1870.0,1880.0,0.0
7.0,1.0,21.0,53.0,203.0,520000.0,718000.0,48000.0,88700.0,63200.0,30000.0,62200.0,27300.0,1.0
1.0,8.0,43.0,60.0,64.0,175000.0,40300.0,4890.0,3010.0,19800.0,2930.0,1240.0,796.0,0.0
0.0,0.0,26.0,43.0,290.0,731000.0,69100.0,23300.0,9020.0,4770.0,12900.0,18200.0,2110.0,0.0
3.0,6.0,51.0,60.0,112.0,422000.0,158000.0,11000.0,11000.0,5790.0,7370.0,3640.0,1840.0,1.0
3.0,9.0,34.0,67.0,-36.0,325000.0,126000.0,95500.0,24700.0,26900.0,30700.0,12900.0,3700.0,1.0
2.0,1.0,44.0,70.0,8.0,16800.0,13900.0,12300.0,1550.0,9260.0,5230.0,2970.0,2910.0,1.0
3.0,1.0,70.0,70.0,44.0,587000.0,125000.0,37300.0,30500.0,26600.0,6500.0,8730.0,5680.0,0.0
5.0,4.0,50.0,48.0,13.0,759000.0,43200.0,9130.0,8790.0,7320.0,11500.0,5220.0,2380.0,0.0
8.0,2.0,44.0,51.0,7.0,167000.0,64600.0,1930.0,7410.0,3930.0,6680.0,6710.0,2020.0,0.0
3.0,5.0,50.0,44.0,138.0,770000.0,57000.0,12600.0,2580.0,4420.0,3940.0,2220.0,1650.0,0.0
0.0,4.0,63.0,51.0,0.0,369000.0,44300.0,24900.0,7490.0,22500.0,26600.0,60100.0,21500.0,0.0
4.0,5.0,54.0,100.0,139.0,8270.0,14100.0,5180.0,12600.0,3990.0,4440.0,3780.0,1100.0,0.0
8.0,5.0,35.0,61.0,76.0,253000.0,449000.0,87400.0,98300.0,228000.0,37700.0,29800.0,27400.0,1.0
2.0,7.0,47.0,67.0,36.0,23600.0,4760.0,3620.0,14700.0,13600.0,4990.0,5870.0,2730.0,1.0
0.0,9.0,63.0,61.0,130.0,190000.0,20400.0,974.0,24300.0,12500.0,28800.0,16500.0,7950.0,0.0
5.0,8.0,30.0,48.0,117.0,122000.0,73900.0,4890.0,4360.0,3540.0,957.0,1690.0,1090.0,1.0
7.0,9.0,61.0,63.0,23.0,3910.0,12400.0,17000.0,16500.0,11900.0,12800.0,8860.0,11300.0,0.0
1.0,1.0,21.0,26.0,-17.0,1270000.0,417000.0,10100.0,31600.0,31200.0,7000.0,16800.0,4270.0,1.0
1.0,5.0,83.0,54.0,37.0,11700.0,3990.0,40200.0,19800.0,36200.0,8950.0,4060.0,6260.0,0.0
1.0,4.0,63.0,43.0,65.0,1540000.0,24600.0,2260.0,3940.0,7500.0,5880.0,6600.0,6760.0,1.0
0.0,2.0,48.0,56.0,-58.0,719000.0,136000.0,22800.0,13200.0,57700.0,34300.0,53800.0,11800.0,1.0
0.0,0.0,54.0,67.0,-25.0,128000.0,44500.0,21500.0,36400.0,35500.0,60900.0,45600.0,47900.0,0.0
7.0,8.0,70.0,38.0,16.0,503000.0,91700.0,16100.0,21500.0,16500.0,26100.0,31800.0,19100.0,0.0
3.0,1.0,57.0,57.0,-220.0,82100.0,234000.0,126000.0,19000.0,7060.0,17800.0,16300.0,3560.0,0.0
8.0,8.0,30.0,53.0,-166.0,570000.0,241000.0,53400.0,23200.0,6430.0,14300.0,2800.0,1120.0,1.0
2.0,8.0,44.0,74.0,-21.0,7810.0,11500.0,3940.0,8940.0,5670.0,4190.0,1490.0,1360.0,1.0
2.0,7.0,44.0,53.0,53.0,6580.0,13000.0,2010.0,3110.0,12500.0,8790.0,3760.0,2440.0,1.0
7.0,4.0,78.0,35.0,51.0,10600.0,30000.0,3070.0,11100.0,17400.0,35900.0,3550.0,6310.0,1.0
6.0,4.0,0.0,0.0,-2050.0,544000.0,256000.0,59000.0,71000.0,59900.0,167000.0,325000.0,23500.0,1.0
7.0,9.0,64.0,48.0,91.0,7100.0,8080.0,14100.0,4310.0,10300.0,21900.0,14400.0,9620.0,0.0
4.0,3.0,37.0,17.0,76.0,1960000.0,313000.0,56800.0,20600.0,95200.0,86900.0,12500.0,7060.0,1.0
9.0,7.0,29.0,44.0,-60.0,1250000.0,71800.0,24900.0,11100.0,8750.0,17500.0,9140.0,1260.0,0.0
6.0,2.0,0.0,0.0,2050.0,1170000.0,686000.0,53800.0,161000.0,188000.0,1370000.0,1700000.0,211000.0,0.0
2.0,6.0,51.0,51.0,-22.0,4240.0,36300.0,2060.0,1230.0,10300.0,3240.0,4210.0,2410.0,0.0
8.0,2.0,54.0,16.0,86.0,420000.0,238000.0,40700.0,21500.0,14600.0,18200.0,7720.0,3310.0,0.0
2.0,0.0,51.0,51.0,20.0,9660.0,1410.0,3620.0,6240.0,4690.0,6310.0,1970.0,2710.0,0.0
5.0,0.0,44.0,40.0,25.0,97700.0,119000.0,23000.0,5380.0,4660.0,21700.0,8340.0,1580.0,0.0
3.0,3.0,0.0,0.0,72.0,1710000.0,361000.0,27700.0,117000.0,22500.0,100000.0,75100.0,2600.0,0.0
2.0,1.0,37.0,38.0,36.0,10700.0,6220.0,7780.0,8320.0,4350.0,4540.0,5180.0,1650.0,1.0
3.0,4.0,35.0,75.0,-12.0,1510000.0,117000.0,59400.0,52900.0,9980.0,15500.0,10500.0,6440.0,1.0
6.0,1.0,0.0,0.0,2050.0,510000.0,85700.0,16000.0,47800.0,17700.0,186000.0,286000.0,128000.0,0.0
8.0,9.0,44.0,44.0,146.0,2120000.0,83300.0,11600.0,3110.0,8310.0,9280.0,13400.0,2030.0,1.0
4.0,1.0,27.0,30.0,89.0,1560000.0,203000.0,105000.0,18900.0,30200.0,12300.0,8460.0,4360.0,1.0
3.0,4.0,1.0,56.0,105.0,890000.0,741000.0,501000.0,60300.0,62100.0,35500.0,29000.0,18100.0,1.0
2.0,5.0,100.0,56.0,41.0,8400.0,15300.0,7960.0,4940.0,9920.0,27900.0,3490.0,3270.0,1.0
3.0,6.0,60.0,60.0,59.0,1430000.0,742000.0,27500.0,31400.0,8540.0,14700.0,22200.0,7080.0,1.0
6.0,2.0,0.0,0.0,2050.0,690000.0,133000.0,27200.0,44700.0,59200.0,257000.0,158000.0,38400.0,0.0
2.0,7.0,54.0,66.0,33.0,29800.0,8440.0,11700.0,5660.0,2260.0,7500.0,4500.0,1940.0,1.0
0.0,7.0,74.0,47.0,9.0,196000.0,9040.0,992.0,5160.0,6140.0,8630.0,4150.0,9580.0,0.0
7.0,1.0,29.0,50.0,-1.0,819000.0,601000.0,113000.0,39600.0,27300.0,66900.0,22800.0,37300.0,1.0
9.0,9.0,20.0,34.0,-210.0,97800.0,6450.0,2110.0,4980.0,492.0,1250.0,1410.0,81.0,0.0
7.0,5.0,23.0,41.0,65.0,844000.0,77500.0,18700.0,8290.0,4810.0,8070.0,7820.0,5860.0,1.0
2.0,7.0,75.0,35.0,51.0,6670.0,14100.0,4610.0,5450.0,13500.0,21500.0,7790.0,6610.0,1.0
